No,구분,개별,평가의뢰일,평가의뢰기관,재평가,평가의뢰종목,법인번호,평가종류,회차,민감도,주기,기준일,평가값송부일,보고서송부일,민감도송부일,평가담당자,공수,전기평가,RM,결과보고서송부,등록월,등록그룹,담당자,연락처,Mail,평가목적,종목등록일
558,-,기초자산,고려아연펀드(기초자산),Primer Sazze Fund II,재평가,Chartmetric,KBP2023120083,A01,0,-,년,2024-09-30,2024-11-15,보고서제공X,-,이문수, - ,오수현,-,-,202411,[6]기타기관펀드(기초자산),0,0,0,-,2
583,-,기초자산,고려아연펀드(기초자산),Primer Sazze Fund II,재평가,Fridays Lab,KBP2023120092,D06,0,-,년,2024-09-30,2024-11-15,보고서제공X,-,강승현, - ,오수현,-,-,202411,[6]기타기관펀드(기초자산),0,0,0,-,2
1107,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈,신규,제이앤존,1101116821139 ,A07,0,-,연말,2024-09-30,2025-01-06,2025-01-07,-,최수민, 1.0 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,9
1108,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈(수익증권),재평가,파인밸류PreIPO10호일반사모투자신탁,KBP2022110017,B02,0,-,연말,2024-09-30,2025-01-06,2025-01-07,-,대체평가3사업본부, - ,대체평가3사업본부,서동현,서동현,202411,[T]기타보험기관[1본부],네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,9
1109,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈(수익증권),재평가,타임폴리오코스닥벤처THEUNIQUE대체투자2호(종류C-I),KBP2021110035,B02,0,-,연말,2024-09-30,2025-01-06,2025-01-07,-,대체평가3사업본부, - ,대체평가3사업본부,서동현,서동현,202411,[T]기타보험기관[1본부],네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,9
1110,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈,재평가,스마트대한민국라구나비대면펀드제4호,KBP2022110018,B01,0,-,연말,2024-09-30,2025-01-06,2025-01-07,-,김에스더, 1.5 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,9
1111,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈,신규,크레이지마인드,1101117537016 ,A07,0,-,연말,2024-09-30,2025-01-06,2025-01-07,-,최수민, 1.0 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,9
1119,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈파트너스,신규,베이스메트로놈1호벤처투자조합,KBP2024110019,B01,0,-,연말,2024-09-30,2025-01-13,2025-01-14,-,최수민, 1.0 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,10
1120,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈파트너스,신규,제이앤제1호사모투자,1101130030972 ,B01,0,-,연말,2024-09-30,2025-01-13,2025-01-14,-,윤광일, 1.0 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,10
1121,"보통주 MTP 평가 종목, 유사상장기업 24.3Q 재무데이터로 업데이터 재평가",개별종목,2024-11-01,네오위즈파트너스,신규,엔드림,1311110419068 ,A01,0,-,연말,2024-09-30,2025-01-13,2025-01-14,-,윤광일, 1.0 ,신규,서동현,서동현,202411,[X]일반기업,네오위즈재무실회계2팀양민우팀장 ,031-8023-7545 ,mwyang@neowiz.com ,-,10
